addr,category,context,id1,name,rank,x,y
경상남도 김해시 강동로 51 수라상,"한식,한정식",,1767771059,수라상,1,35.2209887,128.8756964
경상남도 김해시 김해대로2272번길 81,"카페,디저트,카페",,1782758421,어라운드테이블 김해점,2,35.2184195,128.8765276
경상남도 김해시 김해대로2272번길 179,"음식점,한식",,1960556162,강동농원,3,35.2098379,128.8777494
경상남도 김해시 봉황대길 46,"음식점,카페,디저트","카페,치즈케이크,디저트,엔틱한,핫플레이스",1979548167,낙도맨션,4,35.2288232,128.8786192
경상남도 김해시 봉황대길 50,"일식,일식당",,1105689441,오히루텐,5,35.2290127,128.8789627
경상남도 김해시 활천로 32 활천시장/호성아파트,"카페,디저트,베이커리","롤케이크,수제초콜릿,제과점,화려한,기념일",15171502,김덕규과자점,6,35.2307400,128.8939330
경상남도 김해시 김해대로2273번길 62-1 안인정미소,"음식점,양식",,1775579328,안인정미소,7,35.2297115,128.8800670
서울특별시 강북구 한천로 1038 1층,"한식,족발,보쌈",,1301380717,족발집배원 수유직영점,1,37.6403089,127.0270273
서울특별시 강북구 노해로 55,"분식,떡볶이",,1130832729,우리할매떡볶이 수유점,2,37.6406258,127.0223098
서울특별시 구로구 디지털로 288 B118호,"일식,초밥,롤","회전초밥,연어초밥,생새우,고급진,신선한",36610216,최우영스시,1,37.4836912,126.8954420
경상남도 김해시 김해대로2273번안길 34-2 1층,"일식,카레",,1398683127,개나리주택,8,35.2285879,128.8764666
경상남도 김해시 가락로23번길 32,"음식점,카페,디저트",,1195628007,밤비공기,9,35.2282984,128.8790410
경상남도 김해시 봉황대안길 40 덴웨스,"이탈리아음식,스파게티,파스타전문",,1729753838,덴웨스,10,35.2287852,128.8771145
서울특별시 강북구 도봉로 209 성은빌딩,"음식점,샌드위치",,1884126478,써브웨이 미아역점,3,37.6272291,127.0255680
서울특별시 강북구 삼양로181길 56,"카페,디저트,카페",,1499941915,카페 산아래,4,37.6667756,127.0106168
서울특별시 강남구 봉은사로4길 32 2층,"음식점,양식",,1559452716,녘,1,37.5027756,127.0266307
서울특별시 강남구 논현로175길 63,"음식점,햄버거",,1366903580,세인트그릴,2,37.5240345,127.0238545
서울특별시 구로구 디지털로19길 12,"중식,중식당",,1673353120,월래순교자관,2,37.4802976,126.8898265
서울특별시 구로구 디지털로32나길 17-23 102호,"한식,닭갈비",,1678728552,신림춘천집 구로디지털 직영점,3,37.4840596,126.8998615
서울특별시 구로구 디지털로35길 41 1층,"분식,종합분식",,1236100691,입춘,4,37.4876144,126.8954129
서울특별시 구로구 구로중앙로 152 1층,"음식점,카페,디저트",,1317239685,까치화방 NC구로점,5,37.5011602,126.8827731
경상남도 김해시 가락로15번길 26 1층,"음식점,브런치",,1762502535,투게더투겟헐,11,35.2277281,128.8795071
경상남도 김해시 가락로37번길 1,"한식,백반,가정식",,1839966482,부원키친,12,35.2297667,128.8819100
경상남도 김해시 김해대로2301번길 11,"음식점,카페,디저트",,1755518426,퓨어오버,13,35.2270861,128.8782971
서울특별시 관악구 은천로2길 18 1층,"한식,곱창,막창,양","소곱창,시장,돼지곱창,심플한,숨어있는",20601681,신풍루 곱창구이,1,37.4858338,126.9376821
서울특별시 광진구 능동로 278-1 이화만두,"분식,만두",,1032306077,이화만두,1,37.5547079,127.0784729
서울특별시 강북구 도봉로10길 32,"분식,떡볶이",,1999921619,살롱드곱떡,5,37.6141324,127.0311363
서울특별시 강북구 삼양로 528,"카페,디저트,베이커리","베이글,스콘,블루베리,저칼로리,브라우니",35051635,히피스베이글,6,37.6500870,127.0136600
서울특별시 강북구 도봉로10길 54 남상빌딩 1층,"분식,종합분식",,1245035796,썬데이스낵,7,37.6150270,127.0309495
서울특별시 강남구 선릉로155길 23-3 1층 코타바이뎐,"음식점,한식",,1761824290,코타바이뎐,3,37.5253741,127.0376944
서울특별시 강남구 선릉로131길 17 1층,"음식점,한식","간장게장,백반,전복,세련된,싱싱한",793407871,게방식당,4,37.5173134,127.0394411
서울특별시 구로구 디지털로 300 지밸리비즈플라자,"음식점,일식,초밥뷔페","연어초밥,냉모밀,육회,고급스러운,신선한",36339066,스시메이진 구로점,6,37.4851398,126.8965172
서울특별시 구로구 경인로 662 디큐브시티 별관 2F,"양식,이탈리아음식","크림파스타,팬스테이크,이탈리안레스토랑,데이트,화덕피자",45796416,라그릴리아 신도림디큐브시티점,7,37.5090052,126.8888204
강원도 태백시 장성로 37,"음식점,이탈리아음식",,1008155672,비스트로소쿠리,1,37.1017673,129.0098962
강원도 태백시 장성시장1길 3 페리카나치킨,"음식점,치킨,닭강정",,13396179,페리카나 장성점,2,37.1008699,129.0105589
강원도 태백시 보드미길 41,"중식,중식당",,37933155,정풍각,3,37.1015850,129.0074006
경상남도 김해시 김해대로2371번길 24-5,"일식,덮밥",,1024464898,우마이,14,35.2290071,128.8860993
경상남도 김해시 전하로 299,"한식,돼지고기구이",,1739543861,거북이동네 김해외동직영점,15,35.2295046,128.8697959
부산광역시 강서구 명지국제6로232번길 6-1,"음식점,한식",,1601168737,현주식당 부산명지점,1,35.0957778,128.9232429
부산광역시 강서구 명지국제6로232번길 18,"한식,족발,보쌈",,1056394204,명지첫집,2,35.0958161,128.9244473
서울특별시 관악구 남부순환로 1593-5 1층,"이탈리아음식,스파게티,파스타전문",,1171305595,"오늘은, 이태리",2,37.4844267,126.9274882
서울특별시 관악구 관악로14길 22 2층,"음식점,퓨전음식",,1143899424,올더플레이트,3,37.4790228,126.9537832
서울특별시 광진구 능동로 320 1층 mau loa,"음식점,양식","심야식당,레스토랑,샹그리아,아늑한,핫플레이스",37086010,마우로아,2,37.5581602,127.0803037
서울특별시 광진구 능동로37길 6,"한식,낙지요리","문어숙회,멍게,매운탕",37388553,힘찬갯벌낙지,3,37.5581174,127.0795818
서울특별시 광진구 뚝섬로27길 48,"중식,딤섬,중식만두",,1359051109,송화산시도삭면,4,37.5378950,127.0664981
서울특별시 강북구 도봉로 372,"한식,곱창,막창,양","소곱창,돼지곱창,양대창,친절하고,싱싱한",11708442,황주집,8,37.6401750,127.0282810
서울특별시 강남구 언주로164길 39,"음식점,한식",,1103092572,호족반,5,37.5254194,127.0367182
서울특별시 강남구 언주로 604 아크로힐스논현 상가 103호,"음식점,치킨,닭강정",,1126233571,롸버트치킨 강남1호기,6,37.5094883,127.0381259
서울특별시 구로구 경인로 662 현대백화점 디큐브시티점 별관 3층,"한식,생선회","참치무한리필,참치회,초밥,고급스러운,데이트",36693989,이춘복참치 신도림디큐브시티점,8,37.5090259,126.8888880
서울특별시 구로구 새말로 102 포스빌 지하 112호,"음식점,태국음식",,1672143043,낀알로이알로이,9,37.5057801,126.8914054
강원도 태백시 장성시장2길 9,"한식,닭갈비","물닭갈비,닭볶음탕,쫄면,한우",12045413,서울닭갈비,4,37.1005725,129.0091982
강원도 태백시 장성로 48-1,"한식,닭요리",,38506401,얼큰이 장성점,5,37.1010020,129.0106259
대구광역시 북구 옥산로 53,"한식,곱창,막창,양","막창골목,삼겹살,닭칼국수,친절한,데이트",16334467,걸리버막창,1,35.8855065,128.5815289
대구광역시 북구 원대로19길 16,"한식,국수",,19623757,국수마을,2,35.8864166,128.5804889
경상남도 김해시 봉황대길 58-5 카페탱자,"음식점,카페,디저트",,1444686398,카페탱자,16,35.2294294,128.8799382
경상남도 김해시 함박로 101 한빛프라자202호,"일식,일식당",,1699397126,도도일식,17,35.2325927,128.8654234
경상남도 김해시 김해대로2315번길 20,"음식점,카페,디저트",,1434845454,쉐어테이블,18,35.2280007,128.8797287
,"카페,디저트,카페",,1137496614,카페베이시코,3,35.1125929,128.9200815
부산광역시 강서구 식만로 122 앙로고택,"카페,디저트,테이크아웃커피",,1426385362,앙로고택,4,35.2052212,128.9066015
서울특별시 관악구 남부순환로226길 31 2층,"음식점,카페,디저트",,1290853152,고요서울,4,37.4792382,126.9538056
서울특별시 관악구 행운2길 16 강수빌딩,"음식점,치킨,닭강정","치킨,새우튀김,과일소주,치맥",18708805,동네아저씨치킨,5,37.4792346,126.9598625
서울특별시 관악구 관악로14길 94,"음식점,햄버거",,1560225607,하울링데이즈,6,37.4779445,126.9575860
"서울특별시 광진구 아차산로33길 27 2, 3층","술집,요리주점",,1021970917,지구상사 건대점,5,37.5415693,127.0702787
서울특별시 광진구 능동로49길 15 1층,"일식,돈가스",,1214822612,바삭알까스,6,37.5644529,127.0824136
서울특별시 광진구 아차산로 229 1층 104호,"음식점,카페,디저트",,1184204061,카페 차 건대점,7,37.5407236,127.0691299
서울특별시 강북구 노해로8가길 40,"음식점,카페,디저트",,1530597017,무너미,9,37.6397965,127.0236039
서울특별시 강북구 노해로35길 7,"음식점,카페,디저트",,1096127166,카페수유동,10,37.6468372,127.0247101
서울특별시 서대문구 명물길 16 2층키친스별,"이탈리아음식,스파게티,파스타전문","고급스러운,데이트",35957525,키친스별,1,37.5575667,126.9377628
서울특별시 서대문구 증가로23나길 25 1층,"일식,초밥,롤",,1381613045,스시 소우카이,2,37.5805540,126.9127432
서울특별시 강남구 도산대로15길 15 1층,"한식,닭요리",,1010727183,효계,7,37.5192124,127.0237670
서울특별시 강남구 도산대로17길 10 B1 새들러하우스,"카페,디저트,와플",,38328122,SADDLER HAUS,8,37.5193887,127.0249425
서울특별시 강남구 압구정로48길 35,"한식,곱창,막창,양",,1931407306,호금장,9,37.5260801,127.0371229
서울특별시 도봉구 도봉로110아길 19,"이탈리아음식,스파게티,파스타전문","파스타,식빵",37269066,헬로,1,37.6453221,127.0376732
서울특별시 구로구 디지털로 288 대륭포스트타워1  2층214호,"일식,초밥,롤","회전초밥,연어초밥,생맥주,고급스러운,데이트",21120916,갓파스시 구로점,10,37.4841138,126.8956064
서울특별시 구로구 디지털로32나길 51,"음식점,브런치","브런치카페,팬케이크,디저트카페,유럽풍,데이트",19820966,메이비카페,11,37.4848768,126.9003691
서울특별시 구로구 가마산로23길 27 1층,"양식,피자",,38494933,반올림피자샵 구로대림점,12,37.4966944,126.8883826
서울특별시 동작구 동작대로27가길 39,"한식,육류,고기요리",,1232765692,원조부안집 이수점,1,37.4858519,126.9811662
서울특별시 동작구 동작대로17길 5 1층,"음식점,햄버거","수제버거,햄버거,샹그리아,아담한,데이트",37801475,MISFITS,2,37.4825895,126.9810373
강원도 태백시 장성로 29-2,"음식점,치킨,닭강정",,11799741,BBQ장성점,6,37.1022979,129.0094379
강원도 태백시 장성로 11 마카롱마음,"카페,디저트,카페",,1563356939,마카롱마음,7,37.1038468,129.0084781
대구광역시 북구 침산남로 40,"한식,국수","콩국수,칼국수,냉면,깨끗한,보양식",12025496,칠성동할매콩국수 본점,3,35.8888352,128.5805452
대구광역시 북구 원대로 97,"한식,생선회",,1001941077,회신물회,4,35.8860356,128.5818898
경상남도 김해시 봉황대안길 41,"음식점,카페,디저트",,1220342945,메토커피,19,35.2289486,128.8774670
경상남도 김해시 김해대로2273번길 58-14 1층 무궁화 양분식 봉황점,"분식,종합분식",,1885245926,무궁화 양분식 봉황점,20,35.2289362,128.8798715
부산광역시 강서구 식만로 164 비아조,"음식점,카페,디저트",,1433958108,비아조,5,35.2084999,128.9091386
부산광역시 강서구 낙동남로682번길 262,"음식점,카페,디저트","애견카페,아기자기,당근케이크,데이트,요트",38264733,포레스트3002,6,35.1159179,128.8935224
서울특별시 관악구 남부순환로 1921,"술집,요리주점",,38305633,동아전,7,37.4776668,126.9628099
서울특별시 관악구 낙성대역길 8,"카페,디저트,베이커리","단팥빵,맘모스빵,롤케이크,고급진,기념일",12800337,쟝블랑제리,8,37.4771230,126.9619770
서울특별시 관악구 봉천로 605,"분식,종합분식","주먹밥,불고기,샌드위치,어묵",37778826,소풍가는날,9,37.4760838,126.9646138
서울특별시 마포구 신촌로2안길 35 1층,"음식점,피자",,1100429345,탐스피자,1,37.5570579,126.9290213
서울특별시 마포구 월드컵로3길 31-30,"일식,돈가스",,1508260607,최강금돈까스,2,37.5499121,126.9109353
서울특별시 광진구 능동로32길 6,"일식,일식당","연어초밥,일식,회덮밥,아담한,신선한",38738686,이이요,8,37.5552102,127.0789289
서울특별시 광진구 군자로 5 1층,"음식점,카페,디저트",,1253392965,알렉산더플라츠,9,37.5439736,127.0718191
서울특별시 광진구 능동로 153,"음식점,카페,디저트",,1521571612,아오스요거트,10,37.5444263,127.0725339
서울특별시 광진구 워커힐로 177 워커힐 호텔앤리조트 피자힐,"음식점,피자","성게알,화덕피자,크림파스타,고급진,경치",11611438,비스타 워커힐 서울 피자힐,11,37.5539112,127.1091730
대구광역시 수성구 성동로 183,"한식,육류,고기요리",,16364894,성동한우식육식당,1,35.8501426,128.7212666
서울특별시 서초구 서초중앙로 105 1층,"일식,돈가스",,1225822821,믿을신,1,37.4910338,127.0138649
서울특별시 강북구 솔매로 117-1,"한식,곱창,막창,양","곱창,소금구이,피자",17906338,짱곱창 미아본점,11,37.6260960,127.0252579
서울특별시 강북구 인수봉로 314,"음식점,카페,디저트",,1603200457,노르웨이안우드,12,37.6467561,127.0107305
서울특별시 서대문구 연세로5다길 22-8 1층 정육면체,"한식,국수",,1229208931,정육면체,3,37.5568870,126.9346214
서울특별시 서대문구 연희로 32,"카페,디저트,베이커리",,1038526987,만동제과,4,37.5615428,126.9272936
서울특별시 서대문구 이화여대길 56-3 1층 여래여거,"일식,초밥,롤",,1413429954,여래여거,5,37.5593432,126.9452427
서울특별시 강남구 학동로53길 20,"음식점,한식",,1215151657,수묵당,10,37.5184491,127.0400173
서울특별시 강남구 도산대로53길 15 1층,"음식점,카페,디저트","디저트카페,치즈케이크,티라미수,고급진,핫플레이스",895457986,카페 노티드 청담,11,37.5241931,127.0383006
서울특별시 강남구 선릉로 818,"베이커리,밀도",,1306147939,밀도 청담점,12,37.5248905,127.0399969
서울특별시 강남구 봉은사로1길 42-8,"한식,육류,고기요리",,1005495070,영동그집,13,37.5074660,127.0244451
서울특별시 강남구 언주로172길 54,"한식,낙지요리","오징어튀김,불고기백반,낙지볶음,친절한,신선한",11700226,뱃고동,14,37.5268547,127.0379962
서울특별시 종로구 종로51가길 2-1,"음식점,인도음식","인도카레,인도음식,치킨,이국적,데이트",12450692,에베레스트 레스토랑,1,37.5726086,127.0125161
서울특별시 종로구 청계천로 279 2층,"음식점,스테이크,립","스테이크,패밀리레스토랑,꽃등심,고급스러운,기념일",35597797,BLT스테이크,2,37.5707739,127.0087312
서울특별시 중구 퇴계로 369,"한식,돼지고기구이","흑돼지,삼겹살,부대찌개,고급진,데이트",37351404,그릴1492 본점,3,37.5651120,127.0125630
서울특별시 도봉구 도봉로110아길 12,"음식점,피자",,1410217642,지니 피자,2,37.6456695,127.0374594
서울특별시 도봉구 도봉로110아길 7 1층,"음식점,치킨,닭강정",,1735462490,스마일닭강정,3,37.6459494,127.0376048
서울특별시 도봉구 도봉로147길 17 1층,"일식,일식당",신선한,20277786,햇살힐링식당,4,37.6650653,127.0416896
서울특별시 도봉구 도봉로169길 208,"음식점,양식","이탈리안레스토랑,함박스테이크,코스요리,근사한,크림파스타",31036919,메이다이닝,5,37.6779305,127.0353615
서울특별시 도봉구 도봉로136가길 73 북한산한신휴플러스아파트상가104동104호,"한식,육류,고기요리",,1610473079,소통애 창동점,6,37.6555276,127.0427542
서울특별시 도봉구 노해로62길 80 1층 카페 그리너리티,"음식점,카페,디저트",,1778983053,카페 그리너리티,7,37.6477329,127.0385630
서울특별시 구로구 경인로 662 41층,"술집,바(BAR)","라운지바,딸기뷔페,칵테일바,고급스러운,데이트",31564577,쉐라톤 서울 디큐브시티 호텔 로비라운지바,13,37.5090159,126.8900229
서울특별시 구로구 경인로 661 신도림1차푸르지오 2층,"한식,닭갈비","치즈닭갈비,버섯샤브샤브,칼국수,친절한,신선한",75209465,신도림 이도식당,14,37.5092172,126.8877454
서울특별시 구로구 디지털로34길 55 코오롱싸이언스밸리2차,"일식,초밥,롤","회전초밥,녹차아이스크림,장어,고급스러운,데이트",51136231,스시비쇼쿠,15,37.4846149,126.8991099
서울특별시 구로구 오류로 59,"한식,생선회","매운탕,멍게,쭈꾸미",21266784,산호회집,16,37.4900347,126.8400022
서울특별시 구로구 디지털로27길 116 101호,"카페,디저트,카페",,1870889365,이미 커피 로스터스,17,37.4848911,126.8880047
서울특별시 동작구 노들로 688 노량진수산시장 1층 북3문,"한식,생선회","수산시장,모듬회,선어회,활기찬,싱싱한",32812007,형제상회,3,37.5153165,126.9416264
서울특별시 동작구 동작대로9길 43 1층,"음식점,카페,디저트",,1174637997,머치커피,4,37.4806139,126.9791122
서울특별시 동작구 장승배기로 118-1 신응범치과의원,"한식,육류,고기요리","양고기,보신탕,양꼬치,보양식,레드와인",19867548,운봉산장,5,37.5080790,126.9402580
"서울특별시 동작구 노들로 674 노량진수산시장 2층 활어 2-5,6호","한식,생선회","모듬회,수산시장,싱싱한,친절한,매운탕",566080414,푸른바다,6,37.5146194,126.9367840
서울특별시 동작구 노들로 674 노량진수산시장 1층 63~62호 대원수산,"한식,생선회","킹크랩,수산시장,대게,싱싱한,꽃게탕",37911214,대원수산,7,37.5147956,126.9367772
서울특별시 동작구 상도로 357 강남상가아파트 1층,"분식,김밥",,1950286398,다가미,8,37.4969506,126.9535536
강원도 태백시 하장성6길 48,"한식,족발,보쌈",,1890495980,장성봉우리족,8,37.0982777,129.0180191
강원도 태백시 장성1길 76,"카페,디저트,베이커리",,33292619,플레인,9,37.1005595,129.0057619
강원도 태백시 장성로 225-1,"카페,디저트,테이크아웃커피",,38530873,니어브릿지,10,37.1011022,129.0216341
강원도 태백시 태백로 1814 태백장성아파트,"일식,돈가스",,36237563,봄날,11,37.1076448,129.0035269
대구광역시 북구 침산남로 58 정코다리,"음식점,한식",,1022862014,정코다리 침산점,5,35.8892381,128.5823832
대구광역시 북구 침산남로 54,"한식,낙지요리",,1223633156,낙지이야기 침산점,6,35.8891156,128.5818390
대구광역시 북구 침산남로 62,"한식,생선회","물회,초밥,매운탕,회덮밥,고추장",32050585,벽강물회식당,7,35.8893331,128.5826359
대구광역시 북구 옥산로7길 12,"음식점,한식",콩국수,16334610,노원국수촌,8,35.8869570,128.5805000
부산광역시 강서구 신호산단1로140번길 71 1층,"카페,디저트,카페",,1249158992,로빈뮤지엄,7,35.0809597,128.8807764
부산광역시 강서구 범방3로46번길 21,"카페,디저트,카페",,1469688337,다온나루,8,35.1465248,128.8821219
부산광역시 강서구 명지국제12로 52 1층,"한식,육류,고기요리",,1454852721,이룸축산,9,35.1042552,128.9265273
부산광역시 강서구 명지국제12로19번길 20-10 1층,"카페,디저트,베이커리",,1967455362,로다로지,10,35.1062495,128.9236728
부산광역시 강서구 공항앞길 21,"한식,국수","밀면,돼지국밥,만두",20774965,김가네가야밀면,11,35.1798446,128.9537703
서울특별시 관악구 관악로14길 70 효림빌딩,"한식,육류,고기요리","냉면,돼지갈비,샤로수길,아담한,핫플레이스",94550787,고기굽는사람들,10,37.4782339,126.9563398
서울특별시 관악구 관악로12길 104,"카페,디저트,떡카페",,1313619707,달첨시루,11,37.4771586,126.9581398
서울특별시 관악구 봉천로 485-1 1층,"술집,이자카야","이자카야,연어초밥,타코야끼,아늑한,데이트",34300213,이가,12,37.4820293,126.9541149
서울특별시 관악구 보라매로3길 16,"한식,육류,고기요리","삼겹살,김치말이국수,갈매기살,세련된,신선한",37942001,월화고기 보라매점,13,37.4916240,126.9262654
서울특별시 관악구 남부순환로226길 31 2층 킷사서울,"일식,일식당",,1218049409,킷사서울,14,37.4792338,126.9537873
서울특별시 관악구 관천로 71-1 4F,"음식점,카페,디저트",,1918745789,디자이너리 카페,15,37.4850552,126.9241109
서울특별시 관악구 관악로14길 74-3 1층,"음식점,카페,디저트",,1320204510,데일리오아시스 샤로수길점,16,37.4781582,126.9566108
서울특별시 마포구 와우산로1길 4,"카페,디저트,떡카페","떡카페,디저트카페,롤케이크,아담한,데이트",513246071,시루케이크,3,37.5458620,126.9226761
서울특별시 마포구 동교로 266-6 1층,"음식점,카페,디저트",,1798970075,씨스루 홍대연남점,4,37.5631148,126.9255946
서울특별시 마포구 잔다리로7안길 23 우전건물 1층,"카페,디저트,카페",,1521482138,페어,5,37.5522958,126.9165231
서울특별시 마포구 성암로13길 30-3 1층 방있음프로젝트,"음식점,카페,디저트",,1493993895,방있음프로젝트,6,37.5764873,126.8967695
서울특별시 마포구 월드컵로19길 14,"음식점,양식",,1956949040,소금집델리 망원,7,37.5567813,126.9082522
서울특별시 마포구 와우산로13길 19,"일식,덮밥",,1479575962,스미비부타동,8,37.5493460,126.9222341
서울특별시 광진구 자양로43길 42,"분식,떡볶이","국물떡볶이,어묵,납작만두,친절한,등산",18818884,신토불이 떡볶이 본점,12,37.5526000,127.0905000
서울특별시 광진구 군자로 70 106호 VENEZ 브네;오다,"음식점,양식",,1580083114,브네,13,37.5489039,127.0710627
서울특별시 광진구 능동로13길 36,"일식,초밥,롤","연어회,연어초밥,간장새우,친절함,신선한",32089668,호야초밥참치 본점,14,37.5435750,127.0704190
서울특별시 광진구 능동로13길 21 1층 릴리베이커리,"카페,디저트,베이커리",,1126127714,릴리베이커리,15,37.5430274,127.0707632
서울특별시 광진구 천호대로132길 56 멕시칼리,"음식점,멕시코,남미음식",,1111031959,멕시칼리,16,37.5488689,127.0879938
서울특별시 광진구 자양로13길 60,"음식점,멕시코,남미음식",,1606103516,로꼬브리또,17,37.5340076,127.0813215
대구광역시 수성구 성동로 186,"음식점,한식",,1161920075,봉평면옥,2,35.8503018,128.7216995
대구광역시 수성구 성동로33길 6-8,"음식점,피자",,32435737,미스터봉,3,35.8492224,128.7208120
대구광역시 수성구 성동로 183,"한식,오리요리",,13556416,오리명가,4,35.8501919,128.7212061
대구광역시 수성구 달구벌대로 3224,"음식점,인도음식","인도음식,인도카레,치킨,이국적,케밥",34976573,타지마할인코리아,5,35.8391089,128.7089505
서울특별시 서초구 사평대로26길 48 미성빌딩,"한식,백반,가정식","한식당,비빔밥,불고기,아담한,퓨전한식",13557679,맘코리안비스트로,2,37.4980729,126.9988765
서울특별시 서초구 서초대로46길 20-7,"한식,냉면",,1593523257,설눈,3,37.4912722,127.0097263
서울특별시 서초구 방배천로4안길 26 2층,"술집,이자카야",,1615187452,분코,4,37.4792926,126.9834348
서울특별시 서초구 서래로1길 10 1층 푸드더즈매터,"음식점,양식",,1820277955,푸드더즈매터,5,37.4962683,126.9976220
서울특별시 서초구 반포대로39길 38 상은빌딩,"음식점,한식","만두전골,고추장,한식당,자극적인",13344772,토박이,6,37.4985130,127.0020080
서울특별시 서초구 서래로 50 B1,"한식,찌개,전골",,18371164,장수식당,7,37.4995247,126.9984278
서울특별시 강북구 삼양로181길 142,"음식점,카페,디저트",,1497744464,릴렉스,13,37.6696947,127.0082468
서울특별시 강북구 4.19로12길 75,"한식,육류,고기요리",,36932228,청화가든,14,37.6457535,127.0041745
서울특별시 강북구 삼각산로 67,"음식점,한식","칼국수,수제비,보리밥,심플한,데이트",13027042,엘림,15,37.6400132,127.0118180
서울특별시 강북구 오현로31길 173,"한식,순대,순댓국",,1047593179,번동전주피순대추어탕,16,37.6347324,127.0333693
서울특별시 강북구 4.19로8길 7-2,"이탈리아음식,스파게티,파스타전문",,1924670105,카페멘디,17,37.6472360,127.0087269
서울특별시 강북구 도봉로 45 숭인시장,"분식,떡볶이","분식,떡볶이,재래시장,데이트,쫄면",20601345,제일분식,18,37.6131077,127.0294132
서울특별시 서대문구 연희로15길 21,"중식,중식당","찹쌀탕수육,칠리새우,유린기,고급진,코스요리",11880458,목란,6,37.5683712,126.9304986
서울특별시 서대문구 연희로11가길 23 1층,"일식,일식당","일본가정식,크로켓,카레,아기자기,데이트",37687821,시오,7,37.5672105,126.9286886
서울특별시 서대문구 이화여대5길 5 마더린러베이글,"카페,디저트,베이글","베이글,샌드위치,tv방영,아담한,홈메이드",37637684,마더린러 베이글,8,37.5583353,126.9454131
서울특별시 서대문구 명물길 32 준성빌딩 5층,"음식점,양식",,1649477961,현명식탁,9,37.5580741,126.9384406
서울특별시 서대문구 충정로 43-1,"술집,요리주점",,1073349819,Dining Hu,10,37.5628676,126.9641660
부산광역시 강서구 동선길 129,"중식,중식당",,16675835,장춘반점,1,35.0527195,128.8311862
부산광역시 강서구 가덕해안로 339,"음식점,한식",,1259417712,장항가든,2,35.0556880,128.8064328
부산광역시 강서구 선창길 74,"음식점,한식",,37289391,그곳에그집,3,35.0623894,128.8339902
서울특별시 강남구 도산대로51길 17,"음식점,이탈리아음식","브런치카페,샌드위치,라자냐,감각적인,핫플레이스",36963396,리틀넥 청담,15,37.5242561,127.0377825
서울특별시 강남구 봉은사로86길 30 1층,"중식,딤섬,중식만두",,1209180080,팀호완 삼성점,16,37.5114303,127.0569382
서울특별시 강남구 테헤란로 129 강남N타워 1층,"도시락,컵밥,다이어트,샐러드",,1197358723,알라보 강남점,17,37.4999326,127.0323679
서울특별시 종로구 종로46가길 13,"음식점,카페,디저트","펍,통닭,파스타,세련된,데이트",37542108,차차 티클럽,4,37.5711029,127.0113739
서울특별시 중구 장충단로 207,"한식,냉면","냉면,어복쟁반,만두국,깨끗한,자극적인",13578191,평양면옥,5,37.5633790,127.0066739
서울특별시 종로구 종로 269-4,"음식점,카페,디저트",,1023401640,제이히든하우스,6,37.5714474,127.0079653
서울특별시 종로구 종로51길 23,"한식,족발,보쌈","매운족발,미니족발,족발골목,친절한,나들이",12928524,창신동매운족발,7,37.5730483,127.0115220
서울특별시 도봉구 도당로11길 5,"음식점,한식",,18624972,사랑채,8,37.6641590,127.0346550
서울특별시 도봉구 도봉산4가길 14-9,"한식,게요리","간장게장,양념게장,꽃게장,친절한,등산",31842144,옹기꽃게장,9,37.6885139,127.0412921
서울특별시 도봉구 도봉산길 12-15,"음식점,한식","캠핑식당,민물장어,장어구이,데이트,장어탕",33770773,인디언소울,10,37.6882165,127.0439996
서울특별시 도봉구 도봉로109길 35-26,"분식,종합분식",,1752543956,영 즉석 떡볶이,11,37.6458868,127.0316963
서울특별시 도봉구 도봉로112길 23 1층,"음식점,카페,디저트",,1030717580,무궁화로스터즈,12,37.6469213,127.0360616
서울특별시 구로구 서해안로 2203 상가1층,"음식점,카페,디저트",,1567623125,12NOI,18,37.4873771,126.8314661
서울특별시 구로구 공원로6나길 35-2,"한식,닭갈비","숯불닭갈비,숯불갈비,소금구이,친절한,재방문",33646760,강촌숯불닭갈비본점,19,37.5044257,126.8917255
서울특별시 구로구 개봉로3가길 59 1층,"음식점,피자",,1421715969,왕손피자 개봉광명점,20,37.4836382,126.8534478
서울특별시 동작구 동작대로27길 16-4,"한식,육류,고기요리","명이나물,삼겹살,한우,쾌적한,신선한",887890332,맛찬들왕소금구이 이수점,9,37.4877471,126.9812862
서울특별시 동작구 노들로 674 노량진수산시장신건물1층 남1문좌측 활어2호3호4호,"한식,생선회",,1822334614,독도수산,10,37.5148693,126.9368431
강원도 태백시 장성로 33-1,"음식점,분식",,225484742,나드리김밥 태백장성점,12,37.1021191,129.0096036
강원도 태백시 장성1길 190 장성시장,"한식,칼국수,만두",,15447876,행복칼국수,13,37.1007654,129.0096375
대구광역시 북구 원대로 113,"한식,해물,생선요리","다슬기,불고기,비빔밥,추어탕",11596256,다슬기마을 본점,9,35.8875990,128.5823750
대구광역시 북구 원대로 119,"중식,중식당","짬뽕,짜장면,탕수육,고급진,코스요리",16042672,예원,10,35.8882581,128.5824066
대구광역시 북구 옥산로9길 9-1,"음식점,한식","간장게장,김치찌개,비오는날,칼국수,불고기",19570505,수운재,11,35.8864277,128.5812208
부산광역시 강서구 낙동남로991번길 27,"음식점,피자",,1295493074,방코,12,35.1154563,128.9222494
부산광역시 강서구 맥도강변길 283 1층,"음식점,카페,디저트",,1526777012,낭만송백,13,35.1336754,128.9310629
